OUTLETID,BUSNAME,ADDR1,CITY,STATE,ZIP,COLLECTIONHOURS1,COLLECTIONHOURS2,COLLECTIONHOURS3,COLLECTIONHOURS4,COLLECTIONHOURS5,COLLECTIONHOURS6,COLLECTIONHOURS7,LATITUDE,LONGITUDE
9561000012,USPS COLLECTION BOX - BLUE BOX,7777 GREENBACK LN,CITRUS HEIGHTS,CA,95610,MO 12:20 PM,TU 12:20 PM,WE 12:20 PM,TH 12:20 PM,FR 12:20 PM,SA 12:20 PM,,38.678868,-121.2777135
3033600028,USPS COLLECTION BOX - BLUE BOX,101 GREAT SOUTHWEST PKWY SW,ATLANTA,GA,30336,MO 09:00 AM,TU 09:00 AM,WE 09:00 AM,TH 09:00 AM,FR 09:00 AM,SA 09:00 AM,,33.7465279392,-84.5607767154
3033600033,USPS COLLECTION BOX - BLUE BOX,4375 COMMERCE DR,ATLANTA,GA,30336,MO 09:00 AM,TU 09:00 AM,WE 09:00 AM,TH 09:00 AM,FR 09:00 AM,SA 09:00 AM,,33.763451794,-84.531635875
5637800014,USPS COLLECTION BOX - BLUE BOX,121 W 1ST AVE,SAUK CENTRE,MN,56378,MO 03:30 PM,TU 03:30 PM,WE 03:30 PM,TH 03:30 PM,FR 03:30 PM,SA 11:30 AM,,45.800280439,-95.084033505
0610600026,USPS COLLECTION BOX - BLUE BOX,55 ELM ST,HARTFORD,CT,06106,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,41.762556,-72.676755
9455800130,USPS COLLECTION BOX - BLUE BOX,1310 2ND ST,NAPA,CA,94558,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 01:00 PM,,38.2972761299,-122.2874849753
9480600012,USPS COLLECTION BOX - BLUE BOX,13201 SAN PABLO AVE,RICHMOND,CA,94806,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,37.951533,-122.333247
9458800018,USPS COLLECTION BOX - BLUE BOX,4040 PIMLICO DR,PLEASANTON,CA,94588,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 01:00 PM,,37.7001955245,-121.8700885284
1007500017,USPS COLLECTION BOX - BLUE BOX,991 MADISON AVE,NEW YORK,NY,10075,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 11:00 AM,,40.774773018,-73.9632231783
4305400008,USPS COLLECTION BOX - BLUE BOX,7400 W CAMPUS RD,NEW ALBANY,OH,43054,MO 09:45 AM,TU 09:45 AM,WE 09:45 AM,TH 09:45 AM,FR 09:45 AM,SA 09:45 AM,,40.1054174445,-82.8192577061
3330900019,USPS COLLECTION BOX - BLUE BOX,2800 NW 49TH COURT,OAKLAND PARK,FL,33309,MO 02:45 PM,TU 02:45 PM,WE 02:45 PM,TH 02:45 PM,FR 02:45 PM,SA 01:00 PM,,26.187030244,-80.17946358
1047300078,USPS COLLECTION BOX - BLUE BOX,1967 TURNBULL AVE,BRONX,NY,10473,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,SA 02:00 PM,,40.823523,-73.857177
1047400008,USPS COLLECTION BOX - BLUE BOX,1358 RANDALL AVE,BRONX,NY,10474,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:45 AM,,40.812556345,-73.883195674
6155400019,USPS COLLECTION BOX - BLUE BOX,104 JOLIET RD,NORTH PEKIN,IL,61554,MO 12:30 PM,TU 12:30 PM,WE 12:30 PM,TH 12:30 PM,FR 12:30 PM,SA 12:30 PM,,40.6192466192,-89.60229469
1170400008,USPS COLLECTION BOX - BLUE BOX,5TH AVE,WEST BABYLON,NY,11704,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 01:00 PM,,40.7185019484,-73.3844915138
0861800016,USPS COLLECTION BOX - BLUE BOX,940 PARKWAY AVE,EWING,NJ,08618,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,40.255595474,-74.792703457
0861800056,USPS COLLECTION BOX - BLUE BOX,940 PARKWAY AVE,EWING,NJ,08618,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,40.255595474,-74.792703457
9250300014,USPS COLLECTION BOX - BLUE BOX,3700 PIERCE ST,RIVERSIDE,CA,92503,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,SA 02:00 PM,,33.8933450344,-117.4897818952
6063800107,USPS COLLECTION BOX - BLUE BOX,5701 S SAYRE AVE,CHICAGO,IL,60638,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 12:00 PM,,41.788323,-87.796035
5543900066,USPS COLLECTION BOX - BLUE BOX,7505 METRO BLVD,MINNEAPOLIS,MN,55439,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,,,44.866458,-93.352608
6337300001,USPS COLLECTION BOX - BLUE BOX,1375 CLARK ST,PRTG DE SIOUX,MO,63373,MO 10:45 AM,TU 10:45 AM,WE 10:45 AM,TH 10:45 AM,FR 10:45 AM,SA 09:45 AM,,38.9248751729,-90.3422108124
6337300002,USPS COLLECTION BOX - PO LOBBY,1375 CLARK ST,PRTG DE SIOUX,MO,63373,MO 10:45 AM,TU 10:45 AM,WE 10:45 AM,TH 10:45 AM,FR 10:45 AM,SA 09:45 AM,,38.9248751729,-90.3422108124
6337300003,USPS COLLECTION BOX - PO LOBBY,1375 CLARK ST,PRTG DE SIOUX,MO,63373,MO 10:45 AM,TU 10:45 AM,WE 10:45 AM,TH 10:45 AM,FR 10:45 AM,SA 09:45 AM,,38.9248751729,-90.3422108124
7494600003,USPS COLLECTION BOX - PO LOBBY,400 BELT AVE,MOFFETT,OK,74946,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 10:45 AM,,35.3905357426,-94.4456613155
4810100043,USPS COLLECTION BOX - BLUE BOX,8467 PARK AVE,ALLEN PARK,MI,48101,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,42.2457211465,-83.213464513
0232400036,USPS COLLECTION BOX - BLUE BOX,1 LAKESHORE CTR,BRIDGEWATER,MA,02324,MO 09:00 AM,TU 09:00 AM,WE 09:00 AM,TH 09:00 AM,FR 09:00 AM,SA 09:00 AM,,41.9615991013,-71.0357661888
0230100013,USPS COLLECTION BOX - BLUE BOX,828 BELMONT ST,BROCKTON,MA,02301,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 12:00 PM,,42.067098,-71.050797
0230100030,USPS COLLECTION BOX - BLUE BOX,233 FOREST AVE,BROCKTON,MA,02301,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,42.0713275484,-71.029401019
4051100014,USPS COLLECTION BOX - BLUE BOX,1588 LEESTOWN RD,LEXINGTON,KY,40511,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,,,38.06560798,-84.525813025
4051100005,USPS COLLECTION BOX - BLUE BOX,1416 N FORBES RD,LEXINGTON,KY,40511,MO 10:15 AM,TU 10:15 AM,WE 10:15 AM,TH 10:15 AM,FR 10:15 AM,,,38.065408994,-84.519831028
4051100089,USPS COLLECTION BOX - BLUE BOX,1720 SHARKEY WAY,LEXINGTON,KY,40511,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,,,38.067740001,-84.528289039
4050900069,USPS COLLECTION BOX - BLUE BOX,1880 PLAUDIT PL,LEXINGTON,KY,40509,MO 04:15 PM,TU 04:15 PM,WE 04:15 PM,TH 04:15 PM,FR 04:15 PM,,,38.0177704574,-84.4170500452
9802200013,USPS COLLECTION BOX - BLUE BOX,1339 GRIFFIN AVE,ENUMCLAW,WA,98022,MO 02:30 PM,TU 02:30 PM,WE 02:30 PM,TH 02:30 PM,FR 02:30 PM,SA 11:30 AM,,47.2044849802,-121.9908959893
9837500001,USPS COLLECTION BOX - BLUE BOX,16116 MERIDIAN E,PUYALLUP,WA,98375,MO 11:30 AM,TU 11:30 AM,WE 11:30 AM,TH 11:30 AM,FR 11:30 AM,SA 11:30 AM,,47.109384,-122.2945875
9844500003,USPS COLLECTION BOX - BLUE BOX,10323 PORTLAND AVE E,TACOMA,WA,98445,MO 01:45 PM,TU 01:45 PM,WE 01:45 PM,TH 01:45 PM,FR 01:45 PM,SA 12:30 PM,,47.162781,-122.404599
6364000013,USPS COLLECTION BOX - BLUE BOX,"614 WALMART DR,",FARMINGTON,MO,63640,MO 10:30 AM,TU 10:30 AM,WE 10:30 AM,TH 10:30 AM,FR 10:30 AM,SA 10:30 AM,,37.7885458165,-90.43165553
0744200001,USPS COLLECTION BOX - BLUE BOX,115 WANAQUE AVE,POMPTON LAKES,NJ,07442,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 10:00 AM,,41.006066637,-74.2914545473
0743000028,USPS COLLECTION BOX - BLUE BOX,123 CHAPEL RD,MAHWAH,NJ,07430,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,SA 02:00 PM,,41.0371550131,-74.1813349976
9723000020,USPS COLLECTION BOX - BLUE BOX,12425 NE GLISAN ST,PORTLAND,OR,97230,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 01:00 PM,,45.527346,-122.536368
3030700007,USPS COLLECTION BOX - BLUE BOX,675 SEMINOLE AVE NE,ATLANTA,GA,30307,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,33.7729537094,-84.3506607043
3030600009,USPS COLLECTION BOX - BLUE BOX,999 VIRGINIA AVE NE,ATLANTA,GA,30306,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,33.7822469007,-84.3548380448
0701100133,USPS COLLECTION BOX - BLUE BOX,266 MAIN AVE,CLIFTON,NJ,07011,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 12:00 PM,,40.8352780006,-74.1377614776
8382300001,USPS COLLECTION BOX - BLUE BOX,401 LINE ST,DEARY,ID,83823,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,SA 12:00 PM,,46.7995560272,-116.5622765017
7706000091,USPS COLLECTION BOX - BLUE BOX,426 ALDINE BENDER RD,HOUSTON,TX,77060,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,,,29.931543,-95.39262
0604000071,USPS COLLECTION BOX - BLUE BOX,773 MAIN ST,MANCHESTER,CT,06040,MO 01:30 PM,TU 01:30 PM,WE 01:30 PM,TH 01:30 PM,FR 01:30 PM,SA 01:30 PM,,41.771583,-72.520821
2860200016,USPS COLLECTION BOX - BLUE BOX,1375 LENOIR RHYNE BLVD SE,HICKORY,NC,28602,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,35.710461,-81.310059
2860100006,USPS COLLECTION BOX - BLUE BOX,202 UNION SQ NW,HICKORY,NC,28601,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,35.732547,-81.339804
9505100057,USPS COLLECTION BOX - BLUE BOX,3577 HOMESTEAD RD,SANTA CLARA,CA,95051,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 12:00 PM,,37.3379040634,-121.9949331791
8800100015,USPS COLLECTION BOX - BLUE BOX,2100 DESERT DR,LAS CRUCES,NM,88001,MO 10:05 AM,TU 10:05 AM,WE 10:05 AM,TH 10:05 AM,FR 10:05 AM,SA 08:30 AM,,32.331708,-106.7709285
0130100052,USPS COLLECTION BOX - BLUE BOX,7 BRATTLEBORO RD,GREENFIELD,MA,01301,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,42.6916568881,-72.6277207015
1277100031,USPS COLLECTION BOX - BLUE BOX,209 ROUTE 209,PORT JERVIS,NY,12771,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,41.4030038119,-74.6466371628
4271600003,USPS COLLECTION BOX - PO LOBBY,2159B GREENSBURG RD,BUFFALO,KY,42716,MO 03:30 PM,TU 03:30 PM,WE 03:30 PM,TH 03:30 PM,FR 03:30 PM,SA 12:00 PM,,37.513509997,-85.699959996
4271600004,USPS COLLECTION BOX - PO LOBBY,2159B GREENSBURG RD,BUFFALO,KY,42716,MO 03:30 PM,TU 03:30 PM,WE 03:30 PM,TH 03:30 PM,FR 03:30 PM,SA 12:00 PM,,37.513509997,-85.699959996
9004900050,USPS COLLECTION BOX - BLUE BOX,100 BEL AIR RD,LOS ANGELES,CA,90049,MO 12:30 PM,TU 12:30 PM,WE 12:30 PM,TH 12:30 PM,FR 12:30 PM,,,34.0811278236,-118.4357283419
1122300012,USPS COLLECTION BOX - BLUE BOX,208 VAN SICKLEN ST,BROOKLYN,NY,11223,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,40.599235571,-73.974710199
6478400004,USPS COLLECTION BOX - PO LOBBY,300 W MAIN ST,SHELDON,MO,64784,MO 02:30 PM,TU 02:30 PM,WE 02:30 PM,TH 02:30 PM,FR 02:30 PM,SA 09:00 AM,,37.6580754677,-94.2947004133
6478400005,USPS COLLECTION BOX - BLUE BOX,300 W MAIN ST,SHELDON,MO,64784,MO 04:00 PM,TU 04:00 PM,WE 04:00 PM,TH 04:00 PM,FR 04:00 PM,SA 04:00 PM,,37.6580754677,-94.2947004133
6478400006,USPS COLLECTION BOX - PO LOBBY,300 W MAIN ST,SHELDON,MO,64784,MO 03:30 PM,TU 03:30 PM,WE 03:30 PM,TH 03:30 PM,FR 03:30 PM,SA 09:30 AM,,37.6580754677,-94.2947004133
7874600065,USPS COLLECTION BOX - BLUE BOX,1122 S CAPITAL OF TEXAS HWY,WEST LAKE HILLS,TX,78746,MO 05:15 PM,TU 05:15 PM,WE 05:15 PM,TH 05:15 PM,FR 05:15 PM,,,30.281283,-97.82496
7870300021,USPS COLLECTION BOX - BLUE BOX,1425 PRESTON AVE,AUSTIN,TX,78703,MO 02:15 PM,TU 02:15 PM,WE 02:15 PM,TH 02:15 PM,FR 02:15 PM,SA 02:15 PM,,30.2967380082,-97.7539990087
7870500067,USPS COLLECTION BOX - BLUE BOX,801 W 24TH ST,AUSTIN,TX,78705,MO 12:15 PM,TU 12:15 PM,WE 12:15 PM,TH 12:15 PM,FR 12:15 PM,,,30.288037852,-97.746285835
7870400079,USPS COLLECTION BOX - BLUE BOX,4000 S IH 35,AUSTIN,TX,78704,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,,,30.21831,-97.7527575
7874100011,USPS COLLECTION BOX - BLUE BOX,2223 BURTON DR,AUSTIN,TX,78741,MO 12:45 PM,TU 12:45 PM,WE 12:45 PM,TH 12:45 PM,FR 12:45 PM,SA 12:00 PM,,30.231117,-97.7332455
5598700033,USPS COLLECTION BOX - BLUE BOX,375  COTTONWOOD DR,WINONA,MN,55987,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,44.053892065,-91.690685686
0124700040,USPS COLLECTION BOX - BLUE BOX,60 ROBERTS DR.,NORTH ADAMS,MA,01247,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 12:30 PM,,42.699213,-73.1383425
6720300017,USPS COLLECTION BOX - BLUE BOX,3330 W DOUGLAS AVE,WICHITA,KS,67203,MO 03:55 PM,TU 03:55 PM,WE 03:55 PM,TH 03:55 PM,FR 03:55 PM,,,37.684007494,-97.382987749
9180100063,USPS COLLECTION BOX - BLUE BOX,430 S GARFIELD AVE,ALHAMBRA,CA,91801,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,34.0901502629,-118.1233289461
9224100000,USPS COLLECTION BOX - BLUE BOX,70200 DILLON RD,DSRT HOT SPGS,CA,92241,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,33.925204491,-116.436800537
6334700001,USPS COLLECTION BOX - BLUE BOX,467 ADDISON ST,FOLEY,MO,63347,MO 04:15 PM,TU 04:15 PM,WE 04:15 PM,TH 04:15 PM,FR 04:15 PM,SA 10:45 AM,,39.045237421,-90.742070446
6334700002,USPS COLLECTION BOX - PO LOBBY,467 ADDISON ST,FOLEY,MO,63347,MO 04:15 PM,TU 04:15 PM,WE 04:15 PM,TH 04:15 PM,FR 04:15 PM,SA 10:45 AM,,39.045237421,-90.742070446
6334700004,USPS COLLECTION BOX - PO LOBBY,467 ADDISON ST,FOLEY,MO,63347,MO 04:15 PM,TU 04:15 PM,WE 04:15 PM,TH 04:15 PM,FR 04:15 PM,SA 10:45 AM,,39.045237421,-90.742070446
7764000029,USPS COLLECTION BOX - BLUE BOX,700 W GULFWAY DR,PORT ARTHUR,TX,77640,MO 04:45 PM,TU 04:45 PM,WE 04:45 PM,TH 04:45 PM,FR 04:45 PM,,,29.871252,-93.953943
4166700000,USPS COLLECTION BOX - BLUE BOX,1905 KY ROUTE 466,WEEKSBURY,KY,41667,MO 11:15 AM,TU 11:15 AM,WE 11:15 AM,TH 11:15 AM,FR 11:15 AM,SA 11:15 AM,,37.3278839046,-82.692493626
4166700001,USPS COLLECTION BOX - PO LOBBY,1905 KY ROUTE 466,WEEKSBURY,KY,41667,MO 11:15 AM,TU 11:15 AM,WE 11:15 AM,TH 11:15 AM,FR 11:15 AM,SA 11:15 AM,,37.3278839046,-82.692493626
4166700003,USPS COLLECTION BOX - PO LOBBY,1905 KY ROUTE 466,WEEKSBURY,KY,41667,MO 11:15 AM,TU 11:15 AM,WE 11:15 AM,TH 11:15 AM,FR 11:15 AM,SA 11:15 AM,,37.3278839046,-82.692493626
7862800005,USPS COLLECTION BOX - BLUE BOX,100 POPPY HILLS DR,GEORGETOWN,TX,78628,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,30.7045803861,-97.6737073262
0797400031,USPS COLLECTION BOX - BLUE BOX,111 SOUTH ST,NEW PROVIDENCE,NJ,07974,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 11:00 AM,,40.7023846829,-74.4053036944
3027400012,USPS COLLECTION BOX - BLUE BOX,7137 HIGHWAY 85,RIVERDALE,GA,30274,MO 02:30 PM,TU 02:30 PM,WE 02:30 PM,TH 02:30 PM,FR 02:30 PM,SA 09:00 AM,,33.560015531,-84.413987679
0706500043,USPS COLLECTION BOX - BLUE BOX,865 STONE ST,RAHWAY,NJ,07065,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,40.6121929676,-74.2912317774
9001300087,USPS COLLECTION BOX - APC,506 S. SPRING ST  LOBBY,LOS ANGELES,CA,90013,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,,,34.04717756,-118.24980506
9001300088,USPS COLLECTION BOX - PO LOBBY,506 S SPRING ST LOBBY,LOS ANGELES,CA,90013,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,,,34.0471775595,-118.2498050595
9001200205,USPS COLLECTION BOX - PO LOBBY,300 N LOS ANGELES ST LOBBY,LOS ANGELES,CA,90012,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,,,34.054101,-118.239534
7875400014,USPS COLLECTION BOX - BLUE BOX,8407 WALL ST,AUSTIN,TX,78754,MO 06:00 PM,TU 06:00 PM,WE 06:00 PM,TH 06:00 PM,FR 06:00 PM,SA 04:15 PM,,30.338148451,-97.675519029
7872300009,USPS COLLECTION BOX - BLUE BOX,7112 ED BLUESTEIN BLVD,AUSTIN,TX,78723,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,,,30.312558,-97.663797
5352000003,USPS COLLECTION BOX - BLUE BOX,1001 W EXCHANGE ST,BRODHEAD,WI,53520,MO 02:45 PM,TU 02:45 PM,WE 02:45 PM,TH 02:45 PM,FR 02:45 PM,SA 11:00 AM,,42.6198478619,-89.3781238619
1143200092,USPS COLLECTION BOX - BLUE BOX,15502 90TH AVE,JAMAICA,NY,11432,MO 08:00 AM,TU 08:00 AM,WE 08:00 AM,TH 08:00 AM,FR 08:00 AM,SA 08:00 AM,,40.704381,-73.801899
9802100007,USPS COLLECTION BOX - BLUE BOX,22624 MERIDIAN AVE S,BOTHELL,WA,98021,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,47.792016,-122.2330124087
1030900010,USPS COLLECTION BOX - BLUE BOX,80 SOUTH GOFF AVE,STATEN ISLAND,NY,10309,MO 10:30 AM,TU 10:30 AM,WE 10:30 AM,TH 10:30 AM,FR 10:30 AM,SA 09:30 AM,,40.5203479736,-74.2111752921
1383500001,USPS COLLECTION BOX - BLUE BOX,1007 STATE ROUTE 79,RICHFORD,NY,13835,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,42.3565161324,-76.200095404
1383500008,USPS COLLECTION BOX - PO LOBBY,1007 STATE ROUTE 79,RICHFORD,NY,13835,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,42.3565161324,-76.200095404
0881600029,USPS COLLECTION BOX - BLUE BOX,206 STATE ROUTE 18,EAST BRUNSWICK,NJ,08816,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,40.468886449,-74.4081896021
5235300006,USPS COLLECTION BOX - BLUE BOX,224 W MAIN ST,WASHINGTON,IA,52353,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 03:00 PM,,41.2995519503,-91.6933738413
9810101635,USPS COLLECTION BOX - BLUE BOX,1501 2ND AVE,SEATTLE,WA,98101,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,,,47.60953748,-122.339233508
9810101651,USPS COLLECTION BOX - BLUE BOX,1435 WESTERN AVE,SEATTLE,WA,98101,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,,,47.6080137499,-122.3409392184
9810100874,USPS COLLECTION BOX - BLUE BOX,1933 MINOR AVE,SEATTLE,WA,98101,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,,,47.6182268501,-122.332965977
9812202167,USPS COLLECTION BOX - BLUE BOX,800 12TH AVE,SEATTLE,WA,98122,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,47.6093606647,-122.3167402889
4882300019,USPS COLLECTION BOX - BLUE BOX,225 E GRAND RIVER AVE,EAST LANSING,MI,48823,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,42.73488,-84.481749
6064300088,USPS COLLECTION BOX - BLUE BOX,12358 S HALSTED ST,CHICAGO,IL,60643,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,41.6689336301,-87.6417445853
2905600003,USPS COLLECTION BOX - PO LOBBY,24 C.E. MURRY BLVD,GREELEYVILLE,SC,29056,MO 03:45 PM,TU 03:45 PM,WE 03:45 PM,TH 03:45 PM,FR 03:45 PM,SA 09:45 AM,,33.581408612,-79.990049841
2905600004,USPS COLLECTION BOX - PO LOBBY,24 C.E. MURRY BLVD,GREELEYVILLE,SC,29056,MO 03:45 PM,TU 03:45 PM,WE 03:45 PM,TH 03:45 PM,FR 03:45 PM,SA 09:45 AM,,33.581408612,-79.990049841
9222000004,USPS COLLECTION BOX - BLUE BOX,158 N SUNSET AVE,BANNING,CA,92220,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,SA 02:00 PM,,33.9269971509,-116.9117406755
9840500037,USPS COLLECTION BOX - BLUE BOX,1421 S J ST,TACOMA,WA,98405,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,47.2488473511,-122.4494496948
5970100067,USPS COLLECTION BOX - BLUE BOX,501 S EXCELSIOR AVE,BUTTE,MT,59701,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,SA 02:00 PM,,46.008252,-112.5494900598
1334600023,USPS COLLECTION BOX - BLUE BOX,3 BROAD ST,HAMILTON,NY,13346,MO 03:45 PM,TU 03:45 PM,WE 03:45 PM,TH 03:45 PM,FR 03:45 PM,SA 12:00 PM,,42.8268057902,-75.5434360326
9752600038,USPS COLLECTION BOX - BLUE BOX,3500 MERLIN RD,GRANTS PASS,OR,97526,MO 12:30 PM,TU 12:30 PM,WE 12:30 PM,TH 12:30 PM,FR 12:30 PM,SA 12:30 PM,,42.4963650234,-123.3690529767
0705400098,USPS COLLECTION BOX - BLUE BOX,7 ENTIN RD,PARSIPPANY,NJ,07054,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,,,40.845471299,-74.431027836
6061000258,USPS COLLECTION BOX - BLUE BOX,900 N ORLEANS ST,CHICAGO,IL,60610,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 12:00 PM,,41.8989610189,-87.6372985234
5340400004,USPS COLLECTION BOX - BLUE BOX,2210 RAPIDS DR,RACINE,WI,53404,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,42.749351018,-87.808114005
9720100253,USPS COLLECTION BOX - BLUE BOX,1010 SW JEFFERSON ST,PORTLAND,OR,97201,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,,,45.515826,-122.684976
9840600021,USPS COLLECTION BOX - BLUE BOX,4315 6TH AVE,TACOMA,WA,98406,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,47.255859,-122.495373
4543900029,USPS COLLECTION BOX - BLUE BOX,2298 LEHIGH PL,MORAINE,OH,45439,MO 09:00 AM,TU 09:00 AM,WE 09:00 AM,TH 09:00 AM,FR 09:00 AM,,,39.6853806125,-84.2116961524
